-0.0101,0
-0.100156,0
-0.0971489,0
-0.094169,0
-0.0912163,0
-0.0882904,0
-0.0853912,0
-0.0825183,0
-0.0796716,0
-0.0768509,0
-0.0740558,0
-0.0712861,0
-0.0685417,0
-0.0658222,0
-0.0631276,0
-0.0604574,0
-0.0578116,0
-0.0551898,0
-0.0525919,0
-0.0500177,0
-0.0474669,0
-0.0449393,0
-0.0424347,0
-0.0399529,0
-0.0374937,0
-0.035057,0
-0.0326423,0
-0.0302497,0
-0.0278789,0
-0.0255296,0
-0.0232017,0
-0.0208951,0
-0.0186094,0
-0.0163445,0
-0.0141003,0
-0.0118764,0
-0.00967287,0
-0.00748935,0
-0.00532571,0
-0.00318177,0
-0.00105735,0
0.00107513,-1.80E-06
0.00322506,2.35E-05
0.00537353,0.000106755
0.00751897,0.000247786
0.00965984,0.000446531
0.0117946,0.000702845
0.0139217,0.00101654
0.0160395,0.00138739
0.0181466,0.00181513
0.0202414,0.00229945
0.0223224,0.00283999
0.0243882,0.00343636
0.026409,0.00431907
0.028392,0.00544793
0.0303731,0.00655221
0.032352,0.00763218
0.0343284,0.0086881
0.0363021,0.00972027
0.0382729,0.0107289
0.0402404,0.0117144
0.0422044,0.0126769
0.0441648,0.0136167
0.0461213,0.0145341
0.0480738,0.0154294
0.0500218,0.0163029
0.0519654,0.0171547
0.0539043,0.0179852
0.0558383,0.0187946
0.0577672,0.0195832
0.0596908,0.0203513
0.061609,0.0210992
0.0635216,0.021827
0.0654285,0.0225351
0.0673294,0.0232236
0.0692243,0.023893
0.0711129,0.0245433
0.0729952,0.0251749
0.074871,0.0257881
0.0767401,0.026383
0.0786025,0.02696
0.0804581,0.0275192
0.0823066,0.028061
0.084148,0.0285855
0.0859822,0.029093
0.087809,0.0295838
0.0896284,0.030058
0.0914403,0.030516
0.0932446,0.0309579
0.0950412,0.031384
0.0968299,0.0317946
0.0986108,0.0321897
0.100384,0.0325698
0.102149,0.032935
0.103905,0.0332854
0.105654,0.0336215
0.107394,0.0339433
0.109126,0.034251
0.11085,0.034545
0.112565,0.0348254
0.114272,0.0350924
0.11597,0.0353462
0.11766,0.0355871
0.119341,0.0358152
0.121013,0.0360307
0.122677,0.0362339
0.124332,0.0364249
0.125978,0.036604
0.127615,0.0367713
0.129244,0.0369271
0.130864,0.0370714
0.132474,0.0372046
0.134076,0.0373267
0.135669,0.037438
0.137253,0.0375387
0.138828,0.0376289
0.140394,0.0377089
0.141952,0.0377787
0.1435,0.0378386
0.145039,0.0378887
0.146569,0.0379293
0.14809,0.0379604
0.149602,0.0379823
0.151105,0.037995
0.152599,0.0379989
0.154084,0.037994
0.15556,0.0379804
0.157027,0.0379584
0.158485,0.0379281
0.159934,0.0378897
0.161374,0.0378432
0.162805,0.0377889
0.164227,0.0377269
0.165641,0.0376574
0.167045,0.0375804
0.16844,0.0374962
0.169827,0.0374048
0.171204,0.0373064
0.172573,0.0372012
0.173933,0.0370892
0.175284,0.0369707
0.176626,0.0368456
0.177959,0.0367143
0.179284,0.0365767
0.1806,0.0364331
0.181907,0.0362835
0.183206,0.0361281
0.184496,0.0359669
0.185777,0.0358002
0.18705,0.0356279
0.188314,0.0354503
0.189569,0.0352675
0.190817,0.0350795
0.192055,0.0348865
0.193285,0.0346886
0.194507,0.0344858
0.195721,0.0342784
0.196926,0.0340663
0.198123,0.0338498
0.199311,0.0336289
0.200492,0.0334036
0.201664,0.0331742
0.202828,0.0329407
0.203984,0.0327031
0.205131,0.0324617
0.206271,0.0322164
0.207403,0.0319675
0.208527,0.0317148
0.209643,0.0314587
0.21075,0.031199
0.211851,0.030936
0.212943,0.0306698
0.214027,0.0304003
0.215104,0.0301277
0.216173,0.029852
0.217235,0.0295734
0.218288,0.0292919
0.219335,0.0290076
0.220373,0.0287206
0.221405,0.0284309
0.222428,0.0281387
0.223445,0.0278439
0.224454,0.0275467
0.225456,0.0272472
0.22645,0.0269453
0.227437,0.0266412
0.228417,0.026335
0.22939,0.0260267
0.230356,0.0257163
0.231314,0.025404
0.232266,0.0250898
0.233211,0.0247737
0.234148,0.0244559
0.235079,0.0241363
0.236003,0.0238151
0.23692,0.0234923
0.237831,0.0231679
0.238735,0.022842
0.239632,0.0225147
0.240522,0.0221861
0.241406,0.0218561
0.242283,0.0215248
0.243153,0.0211923
0.244018,0.0208586
0.244875,0.0205238
0.245727,0.020188
0.246572,0.0198511
0.247411,0.0195132
0.248243,0.0191744
0.249069,0.0188347
0.249889,0.0184942
0.250703,0.0181529
0.251511,0.0178108
0.252313,0.017468
0.253109,0.0171245
0.253899,0.0167804
0.254682,0.0164358
0.25546,0.0160905
0.256233,0.0157448
0.256999,0.0153986
0.257759,0.0150519
0.258514,0.0147049
0.259263,0.0143575
0.260007,0.0140097
0.260745,0.0136617
0.261477,0.0133134
0.262204,0.0129649
0.262925,0.0126162
0.263641,0.0122674
0.264352,0.0119184
0.265057,0.0115693
0.265756,0.0112201
0.266451,0.0108709
0.26714,0.0105217
0.267824,0.0101726
0.268503,0.00982344
0.269177,0.00947439
0.269845,0.00912545
0.270509,0.00877663
0.271167,0.00842798
0.271821,0.0080795
0.272469,0.00773123
0.273113,0.00738319
0.273751,0.00703541
0.274385,0.00668791
0.275014,0.0063407
0.275639,0.00599383
0.276258,0.0056473
0.276873,0.00530113
0.277483,0.00495536
0.278089,0.00461
0.27869,0.00426506
0.279286,0.00392058
0.279891,0.00365192
0.280507,0.00346134
0.281125,0.00327574
0.281744,0.00309514
0.282365,0.00291955
0.282987,0.00274898
0.283611,0.00258344
0.284235,0.00242294
0.284861,0.00226749
0.285489,0.00211711
0.286117,0.0019718
0.286747,0.00183157
0.287378,0.00169643
0.28801,0.0015664
0.288642,0.00144147
0.289276,0.00132165
0.289911,0.00120697
0.290547,0.00109741
0.291183,0.000992993
0.291821,0.000893721
0.292459,0.000799602
0.293098,0.000710641
0.293738,0.000626845
0.294378,0.000548218
0.295019,0.000474766
0.29566,0.000406493
0.296302,0.000343405
0.296945,0.000285505
0.297588,0.000232797
0.298231,0.000185284
0.298875,0.00014297
0.299519,0.000105857
0.300163,7.39E-05
0.300808,4.72E-05
0.301452,2.57E-05
0.302097,9.46E-06
0.302742,-1.62E-06
0.303387,-7.48E-06
0.304032,-8.14E-06
0.304677,-3.58E-06
0.305303,0
0.305913,0
0.306533,0
0.307162,0
0.307801,0
0.308449,0
0.309107,0
0.309776,0
0.310454,0
0.311142,0
0.311841,0
0.312551,0
0.313272,0
0.314003,0
0.314745,0
0.315499,0
0.316264,0
0.317041,0
0.317829,0
0.31863,0
0.319442,0
0.320267,0
0.321105,0
0.321955,0
0.322818,0
0.323694,0
0.324584,0
0.325487,0
0.326403,0
0.327334,0
0.328279,0
0.329238,0
0.330211,0
0.331199,0
0.332203,0
0.333221,0
0.334255,0
0.335305,0
0.336371,0
0.337452,0
0.338551,0
0.339665,0
0.340797,0
0.341946,0
0.343112,0
0.344296,0
0.345498,0
0.346719,0
0.347957,0
0.349215,0
0.350492,0
0.351788,0
0.353103,0
0.354439,0
0.355795,0
0.357171,0
0.358569,0
0.359987,0
0.361427,0
0.362889,0
0.364373,0
0.36588,0
0.367409,0
0.368962,0
0.370538,0
0.372138,0
0.373762,0
0.375411,0
0.377085,0
0.378785,0
0.38051,0
0.382262,0
0.38404,0
0.385844,0
0.387677,0
0.389537,0
0.391425,0
0.393342,0
0.395288,0
0.397264,0
0.399269,0
0.401305,0
0.403372,0
0.405471,0
0.407601,0
0.409763,0
0.411958,0
0.414187,0
0.416449,0
0.418746,0
0.421077,0
0.423444,0
0.425847,0
0.428286,0
0.430762,0
0.433276,0
0.435828,0
0.438418,0
0.441048,0
0.443718,0
0.446428,0
0.44918,0
0.451973,0
0.454808,0
0.457687,0
0.460609,0
0.463576,0
0.466587,0
0.469644,0
0.472748,0
0.475899,0
0.479097,0
0.482344,0
0.485641,0
0.488987,0
0.492384,0
0.495833,0
0.499333,0
0.502887,0
0.506495,0
